course,prof,gpa,% of A,% of B,section_,semester
ENGL 104,CORTEZ J,3.200,60%,20%,524,2020 Fall
ENGL 104,INOCENCIO G,3.761,76%,24%,526,2020 Fall
ENGL 104,SALLAH E,3.722,89%,6%,527,2020 Fall
ENGL 104,EVANS M,2.842,32%,42%,528,2020 Fall
ENGL 104,BITGOOD N,3.681,73%,23%,529,2020 Fall
ENGL 104,LEE S,3.238,43%,43%,530,2020 Fall
ENGL 104,CHO H,3.809,81%,19%,531,2020 Fall
ENGL 104,NAIR D,3.380,62%,24%,533,2020 Fall
ENGL 104,COOPER R,3.523,67%,24%,534,2020 Fall
ENGL 104,JONES L,2.894,21%,58%,536,2020 Fall
ENGL 104,NEIGHBORS R,2.352,29%,29%,M98,2020 Fall
ENGL 104,NEIGHBORS R,2.590,36%,27%,M99,2020 Fall
ENGL 107,HOWELL J,3.000,32%,45%,900,2020 Fall
ENGL 202,EGENOLF S,2.906,34%,38%,500,2020 Fall
ENGL 203,MCCOUL M,3.857,86%,14%,200,2020 Fall
ENGL 203,RIGGINS Z,2.818,36%,36%,501,2020 Fall
ENGL 203,KIM H,3.562,62%,31%,502,2020 Fall
ENGL 203,GAMEZ Y,3.526,74%,16%,503,2020 Fall
ENGL 203,PARK M,3.761,86%,5%,504,2020 Fall
ENGL 203,YOO S,3.450,70%,20%,506,2020 Fall
ENGL 203,EZELL-MAINZER M,3.200,55%,25%,507,2020 Fall
ENGL 203,ZHANG Z,3.227,41%,41%,508,2020 Fall
ENGL 203,NANDI S,3.666,67%,33%,509,2020 Fall
ENGL 203,LEE H,3.857,86%,14%,510,2020 Fall
ENGL 203,SECREAST D,3.047,62%,19%,511,2020 Fall
ENGL 203,KIM H,3.545,73%,9%,512,2020 Fall
ENGL 203,BRIBACH W,4.000,100%,0%,513,2020 Fall
ENGL 203,WINCHESTER F,3.789,95%,0%,514,2020 Fall
ENGL 203,CHOI J,3.250,55%,30%,515,2020 Fall
ENGL 203,PERRY E,3.526,74%,11%,516,2020 Fall
ENGL 203,SNYDER C,3.000,56%,22%,517,2020 Fall
ENGL 203,KIM J,3.250,70%,10%,518,2020 Fall
ENGL 204,MILLS R,2.892,29%,39%,500,2020 Fall
ENGL 206,YI U,3.153,27%,62%,500,2020 Fall
ENGL 207,MANDELL L,3.901,93%,4%,500,2020 Fall
ENGL 209,KENDALL S,3.695,74%,22%,500,2020 Fall
ENGL 210,MCKINNEY M,3.904,95%,0%,200,2020 Fall
ENGL 210,YU H,3.857,90%,5%,506,2020 Fall
ENGL 210,CHO J,3.333,43%,52%,507,2020 Fall
ENGL 210,ROZIER J,3.904,90%,10%,509,2020 Fall
ENGL 210,ROZIER J,3.909,91%,9%,510,2020 Fall
ENGL 210,ROYA M,3.904,95%,0%,511,2020 Fall
ENGL 210,JERMAN G,3.500,56%,39%,512,2020 Fall
ENGL 210,LEE S,3.473,68%,21%,569,2020 Fall
ENGL 210,MCKINNEY M,3.842,84%,16%,570,2020 Fall
ENGL 210,ROZIER J,3.571,86%,5%,571,2020 Fall
ENGL 210,PETERSON N,3.772,82%,14%,572,2020 Fall
ENGL 210,COOPER R,4.000,100%,0%,573,2020 Fall
ENGL 210,LEE S,3.315,63%,26%,574,2020 Fall
ENGL 210,MCKINNEY M,3.600,70%,20%,575,2020 Fall
