course,prof,gpa,% of A,% of B,section_,semester
HLTH 236,SANDLIN M,3.888,92%,6%,502,2019 Spring
HLTH 236,ZHAO S,3.781,81%,17%,599,2019 Spring
HLTH 236,ZHAO S,3.830,86%,13%,700,2019 Spring
HLTH 240,JACKSON Z,3.818,87%,10%,599,2019 Spring
HLTH 240,SINGH S,3.370,59%,30%,700,2019 Spring
HLTH 285,GOMEZ D,4.000,100%,0%,502,2019 Spring
HLTH 285,RAHN R,4.000,100%,0%,504,2019 Spring
HLTH 285,LOCKLEAR A,4.000,100%,0%,547,2019 Spring
HLTH 331,ZHAO S,3.842,84%,16%,500,2019 Spring
HLTH 331,PATTERSON M,3.932,96%,1%,501,2019 Spring
HLTH 331,ZHAO S,3.906,91%,9%,502,2019 Spring
HLTH 331,WARD S,4.000,100%,0%,504,2019 Spring
HLTH 332,MCNEILL E,3.590,73%,23%,500,2019 Spring
HLTH 333,WYLIE W,3.454,64%,18%,500,2019 Spring
HLTH 334,FEHR S,3.470,56%,35%,500,2019 Spring
HLTH 334,JI Q,3.928,94%,6%,599,2019 Spring
HLTH 334,FEHR S,3.604,66%,28%,700,2019 Spring
HLTH 335,TISONE C,3.636,69%,25%,500,2019 Spring
HLTH 335,TISONE C,3.680,76%,16%,501,2019 Spring
HLTH 335,LIN C,3.955,96%,4%,598,2019 Spring
HLTH 335,IDOKO E,3.911,91%,9%,599,2019 Spring
HLTH 335,NICKSIC H,3.545,64%,27%,700,2019 Spring
HLTH 342,FEHR S,3.861,86%,14%,500,2019 Spring
HLTH 342,RAHN R,3.947,95%,5%,501,2019 Spring
HLTH 342,WILSON K,3.523,62%,29%,599,2019 Spring
HLTH 342,RAHN R,3.266,40%,53%,700,2019 Spring
HLTH 353,SANDLIN M,3.628,69%,24%,500,2019 Spring
HLTH 353,SANDLIN M,3.619,62%,38%,501,2019 Spring
HLTH 353,RUSSELL A,3.946,95%,5%,599,2019 Spring
HLTH 353,WARD S,4.000,100%,0%,700,2019 Spring
HLTH 354,HANIK B,3.461,59%,32%,599,2019 Spring
HLTH 354,HANIK B,3.616,70%,22%,700,2019 Spring
HLTH 403,WYLIE W,3.500,57%,36%,501,2019 Spring
HLTH 403,WYLIE W,3.228,37%,54%,502,2019 Spring
HLTH 403,BAETGE C,3.603,66%,31%,599,2019 Spring
HLTH 403,BAETGE C,3.727,77%,18%,700,2019 Spring
HLTH 407,TISONE C,3.984,98%,2%,500,2019 Spring
HLTH 407,TISONE C,3.929,97%,1%,501,2019 Spring
HLTH 407,TISONE C,4.000,100%,0%,502,2019 Spring
HLTH 410,NICKSIC H,3.405,41%,59%,501,2019 Spring
HLTH 410,MIN J,3.574,65%,30%,599,2019 Spring
HLTH 410,LEMKE M,3.703,70%,30%,700,2019 Spring
HLTH 415,MCNEILL E,3.923,92%,8%,501,2019 Spring
HLTH 415,MCNEILL E,3.666,67%,33%,502,2019 Spring
HLTH 425,SHIPLEY M,3.393,45%,48%,501,2019 Spring
HLTH 429,NICKSIC H,3.484,55%,42%,501,2019 Spring
HLTH 429,BROWN J,3.541,62%,29%,598,2019 Spring
HLTH 429,BROWN J,3.652,65%,35%,599,2019 Spring
HLTH 429,BAETGE C,3.875,88%,12%,700,2019 Spring
HLTH 440,SHERMAN L,4.000,100%,0%,931,2019 Spring
HLTH 445,WARD S,4.000,100%,0%,501,2019 Spring
HLTH 445,WARD S,4.000,100%,0%,502,2019 Spring
HLTH 484,GUNNELS E,3.925,96%,0%,501,2019 Spring
