course,prof,gpa,% of A,% of B,section_,semester
WFSC 311,CONWAY K,2.846,23%,46%,503,2018 Fall
WFSC 335,DRONEN N,2.750,17%,42%,501,2018 Fall
WFSC 335,DRONEN N,2.000,17%,8%,502,2018 Fall
WFSC 335,DRONEN N,3.250,33%,58%,503,2018 Fall
WFSC 335,DRONEN N,3.000,14%,71%,505,2018 Fall
WFSC 335,DRONEN N,2.500,25%,17%,506,2018 Fall
WFSC 335,DRONEN N,2.900,30%,30%,507,2018 Fall
WFSC 401,LIGHT J,3.100,50%,10%,511,2018 Fall
WFSC 401,LIGHT J,2.800,20%,40%,512,2018 Fall
WFSC 401,LIGHT J,3.090,45%,18%,513,2018 Fall
WFSC 401,LIGHT J,2.818,27%,36%,514,2018 Fall
WFSC 402,MORRISON M,3.636,73%,18%,501,2018 Fall
WFSC 402,MORRISON M,3.916,92%,8%,503,2018 Fall
WFSC 402,MORRISON M,3.727,73%,27%,504,2018 Fall
WFSC 403,GRANT W,2.692,15%,46%,501,2018 Fall
WFSC 403,GRANT W,2.466,20%,40%,502,2018 Fall
WFSC 403,GRANT W,2.466,7%,53%,503,2018 Fall
WFSC 403,GRANT W,2.928,43%,21%,504,2018 Fall
WFSC 405,SILVY N,3.400,40%,60%,500,2018 Fall
WFSC 405,SILVY N,3.608,61%,39%,599,2018 Fall
WFSC 405,SILVY N,3.750,75%,25%,700,2018 Fall
WFSC 406,LOPEZ R,3.857,86%,14%,599,2018 Fall
WFSC 406,LOPEZ R,4.000,100%,0%,700,2018 Fall
WFSC 408,CATANACH T,3.166,42%,33%,511,2018 Fall
WFSC 408,CATANACH T,3.352,41%,53%,512,2018 Fall
WFSC 408,CATANACH T,3.076,38%,38%,513,2018 Fall
WFSC 410,PERKIN J,3.066,27%,53%,500,2018 Fall
WFSC 410,PERKIN J,2.750,6%,62%,501,2018 Fall
WFSC 433,HURTADO CLAVIJO L,2.545,23%,23%,500,2018 Fall
WFSC 447,GATLIN III D,2.666,11%,50%,501,2018 Fall
WFSC 481,SILVY N,3.481,56%,37%,900,2018 Fall
WFSC 491,YORZINSKI J,4.000,100%,0%,519,2018 Fall
WFSC 491,MATEOS M,4.000,100%,0%,534,2018 Fall
WFSC 491,YORZINSKI J,4.000,100%,0%,905,2018 Fall
WFSC 605,WINEMILLER K,3.533,53%,47%,601,2018 Fall
WFSC 636,LOPEZ R,4.000,100%,0%,599,2018 Fall
WFSC 636,LOPEZ R,4.000,100%,0%,700,2018 Fall
WFSC 639,MORA-ZACARIAS M,3.000,60%,20%,600,2018 Fall
WFSC 670,DEWITT T,4.000,100%,0%,600,2018 Fall
