course,prof,gpa,% of A,% of B,section_,semester
OCNG 410,ORSI A,3.000,50%,21%,500,2018 Spring
OCNG 410,STOESSEL A,3.000,38%,50%,900,2018 Spring
OCNG 420,CAMPBELL L,3.074,37%,37%,500,2018 Spring
OCNG 430,ZHANG Y,3.437,62%,25%,500,2018 Spring
OCNG 440,YVON-LEWIS S,3.714,71%,29%,500,2018 Spring
OCNG 443,GOLD BOUCHOT G,4.000,100%,0%,500,2018 Spring
OCNG 451,GIESE B,3.434,57%,33%,500,2018 Spring
OCNG 469,THYNG K,3.428,57%,29%,500,2018 Spring
OCNG 603,SHAMBERGER K,3.800,80%,20%,600,2018 Spring
OCNG 603,SHAMBERGER K,3.625,62%,38%,601,2018 Spring
OCNG 608,STOESSEL A,3.611,72%,17%,600,2018 Spring
OCNG 620,THORNTON D,3.250,38%,50%,600,2018 Spring
OCNG 620,THORNTON D,3.600,60%,40%,650,2018 Spring
OCNG 630,SLOWEY N,3.666,67%,33%,600,2018 Spring
OCNG 656,WIEDERWOHL C,3.833,83%,17%,600,2018 Spring
OCNG 657,DIMARCO S,3.142,57%,29%,600,2018 Spring
OCNG 669,THYNG K,3.923,92%,8%,600,2018 Spring
OCNG 689,ZHANG Y,4.000,100%,0%,601,2018 Spring
OCNG 689,HETLAND R,4.000,100%,0%,602,2018 Spring
OCNG 689,GOLD BOUCHOT G,3.400,40%,60%,650,2018 Spring
