course,prof,gpa,% of A,% of B,section_,semester
RDNG 468,VON GILLERN S,3.777,78%,22%,502,2018 Spring
RDNG 468,ZHANG S,3.666,81%,11%,503,2018 Spring
RDNG 468,CANTRELL E,3.689,72%,24%,504,2018 Spring
RDNG 468,TAYLOR B,3.806,81%,19%,505,2018 Spring
RDNG 468,CANTRELL E,3.571,61%,36%,506,2018 Spring
RDNG 468,VON GILLERN S,3.739,74%,26%,508,2018 Spring
RDNG 468,NESHYBA M,3.588,65%,29%,550,2018 Spring
RDNG 470,MATTHEWS S,3.731,73%,27%,502,2018 Spring
RDNG 472,HAMMER J,4.000,100%,0%,901,2018 Spring
RDNG 472,NESHYBA M,4.000,100%,0%,950,2018 Spring
RDNG 490,MIDDLEBROOKS M,3.975,98%,2%,502,2018 Spring
RDNG 490,MIDDLEBROOKS M,3.896,90%,10%,503,2018 Spring
RDNG 604,TAYLOR B,4.000,100%,0%,700,2018 Spring
RDNG 630,CANTRELL E,4.000,100%,0%,700,2018 Spring
RDNG 649,WIJEKUMAR K,4.000,100%,0%,700,2018 Spring
TEED 682,KELLY L,3.904,90%,10%,700,2018 Spring
TEFB 273,SCHLUENS A,3.966,97%,3%,501,2018 Spring
TEFB 273,RECTOR-ARANDA A,3.966,97%,3%,502,2018 Spring
TEFB 273,OGLETREE Q,3.750,82%,14%,503,2018 Spring
TEFB 273,OGLETREE Q,3.666,77%,13%,504,2018 Spring
TEFB 322,TAYLOR B,4.000,100%,0%,504,2018 Spring
TEFB 324,PARKER D,3.916,92%,8%,501,2018 Spring
TEFB 324,PARKER D,3.833,83%,17%,502,2018 Spring
TEFB 324,PARKER D,3.700,70%,30%,503,2018 Spring
TEFB 324,PARKER D,4.000,100%,0%,504,2018 Spring
TEFB 324,PARKER D,3.966,97%,3%,590,2018 Spring
TEFB 371,SHUMBERA K,3.894,92%,5%,501,2018 Spring
TEFB 371,GABBARD A,3.888,97%,0%,502,2018 Spring
TEFB 371,LAUB J,3.941,97%,0%,503,2018 Spring
TEFB 371,LAUB J,4.000,100%,0%,504,2018 Spring
TEFB 371,FRIEDA D,3.972,97%,3%,505,2018 Spring
TEFB 371,SHUMBERA K,3.882,94%,0%,506,2018 Spring
TEFB 371,MADDEN L,3.818,85%,12%,507,2018 Spring
TEFB 410,MADDEN L,3.931,93%,7%,501,2018 Spring
TEFB 410,GRIFFITH K,3.970,97%,3%,502,2018 Spring
TEFB 410,GRIFFITH K,4.000,100%,0%,503,2018 Spring
TEFB 412,BANERJEE M,3.827,86%,10%,501,2018 Spring
TEFB 412,CRAFT A,3.764,76%,24%,502,2018 Spring
TEFB 412,CRAFT A,3.628,66%,31%,503,2018 Spring
TEFB 413,WERNER D,3.517,55%,41%,501,2018 Spring
TEFB 413,SINGLETON J,3.970,97%,3%,502,2018 Spring
TEFB 413,WERNER D,3.657,66%,34%,503,2018 Spring
TEFB 413,FLEMING K,3.964,96%,4%,504,2018 Spring
