course,prof,gpa,% of A,% of B,section_,semester
GENE 312,PISHKO E,2.958,25%,50%,515,2017 Spring
GENE 320,SEABURY C,4.000,100%,0%,200,2017 Spring
GENE 320,BERGTHORSSON U,3.400,60%,20%,501,2017 Spring
GENE 320,DERR J,2.750,12%,50%,502,2017 Spring
GENE 320,MURPHY W,2.666,22%,44%,503,2017 Spring
GENE 406,SORG J,2.666,50%,0%,500,2017 Spring
GENE 411,LOOPSTRA C,3.111,39%,33%,500,2017 Spring
GENE 412,JOHNSTON J,3.481,57%,33%,500,2017 Spring
GENE 420,MULLET J,3.514,57%,37%,500,2017 Spring
GENE 421,VENKATRAJ V,3.933,93%,7%,500,2017 Spring
GENE 431,HERMAN J,3.222,39%,44%,501,2017 Spring
GENE 431,KUNKEL G,2.250,19%,31%,502,2017 Spring
GENE 432,HENDERSON POZZI M,3.428,64%,21%,900,2017 Spring
GENE 613,RILEY D,3.714,71%,29%,600,2017 Spring
GENE 620,STELLY D,3.444,44%,56%,600,2017 Spring
GENE 631,HE P,3.714,71%,29%,600,2017 Spring
GENE 677,AMREIN H,3.400,40%,60%,600,2017 Spring
GENE 697,PISHKO E,3.800,80%,20%,601,2017 Spring
AGSM 201,KINGMAN D,3.166,50%,33%,501,2017 Spring
AGSM 201,KINGMAN D,3.473,58%,32%,503,2017 Spring
AGSM 201,KINGMAN D,3.538,62%,31%,504,2017 Spring
AGSM 301,MCGEE R,3.142,33%,52%,500,2017 Spring
AGSM 310,CAPAREDA S,3.758,76%,24%,501,2017 Spring
AGSM 310,CAPAREDA S,3.636,64%,36%,502,2017 Spring
AGSM 315,CASTELL-PEREZ M,2.846,31%,31%,501,2017 Spring
AGSM 315,CASTELL-PEREZ M,3.285,43%,50%,502,2017 Spring
AGSM 325,STARK G,2.789,21%,42%,501,2017 Spring
AGSM 325,STARK G,3.105,26%,58%,502,2017 Spring
AGSM 325,STARK G,2.631,11%,58%,503,2017 Spring
AGSM 360,KINGMAN D,3.338,49%,40%,598,2017 Spring
AGSM 435,KINGMAN D,3.600,80%,10%,501,2017 Spring
AGSM 440,RISKOWSKI G,3.771,77%,23%,900,2017 Spring
BAEN 201,KARTHIKEYAN R,3.708,71%,29%,501,2017 Spring
BAEN 201,KARTHIKEYAN R,3.892,89%,11%,502,2017 Spring
BAEN 301,FERNANDO S,3.571,68%,29%,501,2017 Spring
BAEN 301,FERNANDO S,3.857,86%,14%,502,2017 Spring
BAEN 320,GOMES C,3.100,50%,20%,500,2017 Spring
BAEN 320,GOMES C,2.666,17%,50%,501,2017 Spring
BAEN 320,GOMES C,3.000,27%,45%,502,2017 Spring
BAEN 320,GOMES C,2.454,0%,73%,503,2017 Spring
BAEN 365,LACEY R,3.560,72%,20%,500,2017 Spring
BAEN 365,LACEY R,3.416,58%,33%,501,2017 Spring
BAEN 366,MOREIRA R,2.620,12%,44%,500,2017 Spring
BAEN 370,WANG X,3.125,25%,62%,501,2017 Spring
BAEN 370,WANG X,2.882,12%,65%,502,2017 Spring
