course,prof,gpa,% of A,% of B,section_,semester
ECEN 314,LIN P,3.438,53%,39%,503,2017 Fall
ECEN 314,LIU T,3.595,70%,23%,504,2017 Fall
ECEN 322,TYLER J,2.454,14%,36%,501,2017 Fall
ECEN 322,NEVELS R,2.725,15%,48%,502,2017 Fall
ECEN 322,MICHALSKI K,2.647,18%,29%,503,2017 Fall
ECEN 322,TYLER J,2.909,18%,55%,504,2017 Fall
ECEN 325,TOFIGHI ZAVAREH A,3.000,17%,67%,501,2017 Fall
ECEN 325,TOFIGHI ZAVAREH A,3.357,36%,64%,502,2017 Fall
ECEN 325,TOFIGHI ZAVAREH A,3.384,46%,46%,503,2017 Fall
ECEN 325,TOFIGHI ZAVAREH A,3.214,21%,79%,504,2017 Fall
ECEN 325,TOFIGHI ZAVAREH A,3.384,38%,62%,505,2017 Fall
ECEN 325,MOREIRA-TAMAYO O,3.000,33%,42%,507,2017 Fall
ECEN 325,MOREIRA-TAMAYO O,2.923,23%,54%,508,2017 Fall
ECEN 325,MOREIRA-TAMAYO O,3.000,30%,50%,509,2017 Fall
ECEN 325,MOREIRA-TAMAYO O,3.333,33%,67%,510,2017 Fall
ECEN 325,MOREIRA-TAMAYO O,2.636,18%,27%,511,2017 Fall
ECEN 325,SILVA-MARTINEZ J,3.083,25%,58%,512,2017 Fall
ECEN 325,SILVA-MARTINEZ J,2.666,7%,53%,513,2017 Fall
ECEN 325,SILVA-MARTINEZ J,2.571,21%,29%,514,2017 Fall
ECEN 325,SILVA-MARTINEZ J,2.928,36%,21%,515,2017 Fall
ECEN 325,SILVA-MARTINEZ J,2.357,7%,43%,516,2017 Fall
ECEN 325,SILVA-MARTINEZ J,3.071,36%,36%,517,2017 Fall
ECEN 326,PALERMO S,3.000,33%,50%,501,2017 Fall
ECEN 326,PALERMO S,3.400,53%,33%,502,2017 Fall
ECEN 350,SPRINTSON A,3.416,58%,33%,501,2017 Fall
ECEN 350,SPRINTSON A,3.187,31%,56%,502,2017 Fall
ECEN 350,SPRINTSON A,3.187,44%,31%,503,2017 Fall
ECEN 350,SPRINTSON A,2.785,21%,50%,504,2017 Fall
ECEN 350,SPRINTSON A,3.437,50%,44%,505,2017 Fall
ECEN 350,SPRINTSON A,3.200,53%,27%,506,2017 Fall
ECEN 350,SPRINTSON A,2.937,44%,19%,507,2017 Fall
ECEN 350,SPRINTSON A,3.200,33%,60%,508,2017 Fall
ECEN 350,LU M,3.000,33%,40%,509,2017 Fall
ECEN 350,LU M,3.000,40%,27%,510,2017 Fall
ECEN 350,LU M,2.562,12%,56%,511,2017 Fall
ECEN 350,LU M,2.833,42%,17%,512,2017 Fall
ECEN 370,EKNOYAN O,2.522,16%,27%,501,2017 Fall
ECEN 370,ZOU J,3.000,26%,54%,502,2017 Fall
ECEN 403,KALAFATIS S,3.600,60%,40%,907,2017 Fall
ECEN 403,KALAFATIS S,3.531,56%,41%,908,2017 Fall
ECEN 403,KALAFATIS S,3.200,32%,64%,909,2017 Fall
ECEN 403,KALAFATIS S,3.409,45%,50%,910,2017 Fall
ECEN 403,KALAFATIS S,3.380,38%,62%,911,2017 Fall
ECEN 403,KALAFATIS S,3.333,33%,67%,912,2017 Fall
ECEN 404,KALAFATIS S,3.090,30%,50%,501,2017 Fall
ECEN 404,KALAFATIS S,3.300,38%,54%,502,2017 Fall
ECEN 410,RIGHETTI R,3.416,58%,33%,501,2017 Fall
ECEN 410,RIGHETTI R,3.714,71%,29%,502,2017 Fall
ECEN 414,HAN A,4.000,100%,0%,501,2017 Fall
ECEN 414,HAN A,4.000,100%,0%,502,2017 Fall
ECEN 414,HAN A,3.800,80%,20%,503,2017 Fall
ECEN 414,HAN A,3.400,40%,60%,504,2017 Fall
ECEN 419,DATTA A,2.866,40%,7%,500,2017 Fall
ECEN 420,BHATTACHARYYA S,3.734,80%,14%,501,2017 Fall
ECEN 424,SHAKKOTTAI S,2.980,28%,42%,500,2017 Fall
ECEN 425,HUFF G,3.235,59%,18%,500,2017 Fall
ECEN 438,GOMEZ YEPES A,3.111,22%,67%,501,2017 Fall
ECEN 438,GOMEZ YEPES A,3.444,56%,33%,502,2017 Fall
ECEN 438,GOMEZ YEPES A,3.875,88%,12%,503,2017 Fall
ECEN 438,GOMEZ YEPES A,3.250,25%,75%,504,2017 Fall
ECEN 438,GOMEZ YEPES A,3.666,67%,33%,505,2017 Fall
ECEN 438,METRY M,3.300,40%,50%,508,2017 Fall
ECEN 438,METRY M,3.777,89%,0%,509,2017 Fall
ECEN 438,METRY M,3.545,55%,45%,510,2017 Fall
ECEN 438,METRY M,3.400,70%,20%,511,2017 Fall
ECEN 438,METRY M,3.727,73%,27%,512,2017 Fall
ECEN 438,METRY M,3.545,73%,9%,513,2017 Fall
ECEN 438,METRY M,3.600,60%,40%,514,2017 Fall
ECEN 441,EHSANI M,2.500,12%,25%,501,2017 Fall
ECEN 441,EHSANI M,1.875,0%,0%,502,2017 Fall
ECEN 441,EHSANI M,2.000,0%,12%,503,2017 Fall
ECEN 441,EHSANI M,3.000,0%,100%,504,2017 Fall
ECEN 441,EHSANI M,2.500,0%,50%,505,2017 Fall
ECEN 441,EHSANI M,2.000,0%,29%,506,2017 Fall
ECEN 442,TOLIYAT H,3.625,62%,38%,501,2017 Fall
ECEN 442,TOLIYAT H,3.400,40%,60%,502,2017 Fall
ECEN 442,TOLIYAT H,3.375,50%,38%,503,2017 Fall
ECEN 442,TOLIYAT H,3.375,50%,38%,504,2017 Fall
ECEN 442,TOLIYAT H,3.428,43%,57%,505,2017 Fall
ECEN 442,TOLIYAT H,4.000,100%,0%,506,2017 Fall
ECEN 447,RIGHETTI R,3.225,42%,45%,500,2017 Fall
ECEN 449,KHATRI S,2.400,20%,40%,502,2017 Fall
ECEN 449,KHATRI S,2.666,17%,33%,503,2017 Fall
ECEN 449,KHATRI S,2.400,0%,80%,504,2017 Fall
ECEN 449,HOU I,2.888,33%,44%,506,2017 Fall
ECEN 449,HOU I,2.888,0%,89%,507,2017 Fall
ECEN 449,HOU I,2.428,14%,43%,508,2017 Fall
ECEN 449,HOU I,3.600,80%,0%,510,2017 Fall
ECEN 451,WRIGHT S,3.026,34%,37%,500,2017 Fall
ECEN 454,CHOI S,3.111,33%,44%,501,2017 Fall
ECEN 454,CHOI S,3.363,45%,45%,502,2017 Fall
ECEN 454,CHOI S,2.666,11%,44%,503,2017 Fall
ECEN 454,CHOI S,3.384,54%,31%,504,2017 Fall
ECEN 454,CHOI S,3.545,55%,45%,505,2017 Fall
ECEN 454,CHOI S,2.909,9%,73%,506,2017 Fall
ECEN 454,CHOI S,2.857,14%,57%,507,2017 Fall
ECEN 454,RAJENDRAN J,3.625,75%,12%,508,2017 Fall
ECEN 454,RAJENDRAN J,3.909,91%,9%,509,2017 Fall
ECEN 454,RAJENDRAN J,3.454,64%,18%,510,2017 Fall
ECEN 455,SAVARI S,3.083,33%,58%,501,2017 Fall
ECEN 459,SINGH C,3.375,50%,38%,501,2017 Fall
ECEN 459,SINGH C,3.090,18%,73%,502,2017 Fall
ECEN 459,SINGH C,2.900,20%,60%,503,2017 Fall
ECEN 459,SINGH C,3.083,42%,33%,504,2017 Fall
ECEN 460,OVERBYE T,3.090,27%,55%,501,2017 Fall
ECEN 460,OVERBYE T,3.333,50%,33%,502,2017 Fall
ECEN 460,OVERBYE T,3.500,67%,17%,503,2017 Fall
ECEN 460,OVERBYE T,2.833,8%,67%,504,2017 Fall
ECEN 460,OVERBYE T,3.200,30%,60%,505,2017 Fall
ECEN 460,OVERBYE T,3.250,33%,58%,506,2017 Fall
ECEN 464,MADSEN C,3.000,42%,15%,501,2017 Fall
ECEN 474,KARSILAYAN A,2.500,17%,50%,503,2017 Fall
ECEN 489,JAFARI R,3.571,57%,43%,500,2017 Fall
ECEN 489,JAFARI R,3.714,71%,29%,501,2017 Fall
ECEN 489,KISH L,3.800,85%,10%,504,2017 Fall
ECEN 491,HUFF G,4.000,100%,0%,563,2017 Fall
ECEN 491,OVERBYE T,4.000,100%,0%,577,2017 Fall
ECEN 600,HEMMER P,4.000,100%,0%,601,2017 Fall
ECEN 601,CHAMBERLAND-,3.487,49%,51%,600,2017 Fall
ECEN 602,CANTRELL P,3.720,72%,28%,600,2017 Fall
ECEN 605,BHATTACHARYYA S,3.703,78%,15%,600,2017 Fall
ECEN 611,TOLIYAT H,3.588,65%,29%,600,2017 Fall
ECEN 620,SILVA-MARTINEZ J,3.523,52%,48%,600,2017 Fall
ECEN 621,ZHANG X,3.786,84%,15%,600,2017 Fall
ECEN 622,SANCHEZ-SINENCIO E,3.363,55%,27%,600,2017 Fall
ECEN 626,HUFF G,3.947,95%,5%,600,2017 Fall
ECEN 635,MICHALSKI K,2.909,18%,73%,600,2017 Fall
ECEN 643,SINGH C,3.774,87%,10%,600,2017 Fall
ECEN 646,MILLER S,3.135,43%,38%,600,2017 Fall
ECEN 651,LU M,3.625,69%,25%,601,2017 Fall
ECEN 651,LU M,3.470,53%,41%,602,2017 Fall
ECEN 665,ENTESARI K,3.454,55%,36%,600,2017 Fall
ECEN 667,OVERBYE T,3.694,69%,31%,600,2017 Fall
ECEN 669,DATTA A,3.571,57%,43%,600,2017 Fall
ECEN 680,WALKER D,3.883,88%,12%,601,2017 Fall
ECEN 687,HU J,3.650,65%,35%,600,2017 Fall
ECEN 689,DUFFIELD N,3.848,85%,15%,600,2017 Fall
ECEN 689,HOU I,3.692,69%,31%,601,2017 Fall
ECEN 689,XIE L,3.576,65%,31%,602,2017 Fall
ECEN 689,BRAGA NETO U,3.400,47%,47%,605,2017 Fall
ECEN 689,PARK H,3.941,94%,6%,606,2017 Fall
ECEN 704,KARSILAYAN A,3.272,36%,55%,601,2017 Fall
ECEN 704,KARSILAYAN A,3.545,55%,45%,602,2017 Fall
ECEN 704,KARSILAYAN A,3.125,12%,88%,603,2017 Fall
ECEN 714,CHOI S,3.750,75%,25%,601,2017 Fall
ECEN 714,CHOI S,3.500,50%,50%,602,2017 Fall
ECEN 714,CHOI S,3.571,57%,43%,603,2017 Fall
ECEN 714,CHOI S,3.500,50%,50%,604,2017 Fall
ECEN 714,CHOI S,3.800,80%,20%,605,2017 Fall
ECEN 714,CHOI S,3.800,80%,20%,606,2017 Fall
ECEN 714,CHOI S,3.500,50%,50%,607,2017 Fall
ECEN 714,RAJENDRAN J,3.857,86%,14%,609,2017 Fall
ECEN 749,KHATRI S,3.600,60%,40%,601,2017 Fall
ECEN 749,KHATRI S,3.600,80%,0%,602,2017 Fall
ECEN 749,KHATRI S,3.600,60%,40%,603,2017 Fall
ECEN 749,KHATRI S,3.800,80%,20%,604,2017 Fall
ECEN 749,KHATRI S,3.400,60%,20%,605,2017 Fall
ECEN 749,HOU I,3.600,60%,40%,607,2017 Fall
ECEN 749,HOU I,3.600,60%,40%,609,2017 Fall
ECEN 750,SHAKKOTTAI S,3.857,86%,14%,600,2017 Fall
ECEN 760,NARAYANAN K,3.848,85%,15%,600,2017 Fall
ECEN 764,RIGHETTI R,4.000,100%,0%,602,2017 Fall
ECEN 765,QIAN X,3.428,50%,43%,600,2017 Fall
ECEN 771,KISH L,4.000,100%,0%,600,2017 Fall
ECEN 772,ZOU J,3.681,68%,32%,600,2017 Fall
ENTC 489,BUCHANAN W,3.414,46%,49%,501,2017 Fall
ENTC 491,KUTTOLAMADOM M,3.666,83%,0%,500,2017 Fall
ESET 210,PORTER J,2.545,18%,41%,500,2017 Fall
ESET 210,PORTER J,2.400,15%,45%,501,2017 Fall
ESET 210,PORTER J,2.619,19%,38%,502,2017 Fall
ESET 210,PORTER J,2.590,18%,45%,503,2017 Fall
ESET 211,BUCHANAN W,2.352,6%,47%,501,2017 Fall
ESET 211,BUCHANAN W,2.333,7%,40%,502,2017 Fall
ESET 219,MORGAN J,2.818,23%,50%,501,2017 Fall
ESET 219,MORGAN J,2.440,12%,48%,502,2017 Fall
ESET 219,MORGAN J,2.500,14%,45%,503,2017 Fall
ESET 269,BURKE A,3.235,47%,41%,501,2017 Fall
ESET 269,BURKE A,3.062,31%,44%,502,2017 Fall
ESET 269,BURKE A,2.333,0%,50%,503,2017 Fall
ESET 315,GOULART A,2.687,6%,69%,501,2017 Fall
ESET 315,GOULART A,2.812,19%,56%,502,2017 Fall
ESET 319,ZOGHI B,3.800,80%,20%,501,2017 Fall
ESET 319,ZOGHI B,3.800,80%,20%,502,2017 Fall
ESET 329,ZHAN W,3.250,45%,45%,501,2017 Fall
ESET 329,ZHAN W,2.947,32%,53%,502,2017 Fall
ESET 333,LEONARD M,3.750,75%,25%,501,2017 Fall
ESET 333,LEONARD M,3.800,80%,20%,502,2017 Fall
ESET 349,HUR B,3.250,38%,50%,501,2017 Fall
ESET 349,HUR B,2.941,24%,47%,502,2017 Fall
ESET 349,HUR B,2.750,12%,62%,503,2017 Fall
ESET 350,FINK R,2.950,30%,45%,501,2017 Fall
ESET 350,FINK R,2.450,5%,40%,502,2017 Fall
ESET 352,FINK R,3.187,25%,69%,501,2017 Fall
ESET 352,FINK R,3.000,40%,40%,502,2017 Fall
ESET 355,PORTER J,2.291,12%,29%,501,2017 Fall
ESET 355,PORTER J,2.555,11%,39%,502,2017 Fall
ESET 359,ZHAN W,2.923,23%,62%,501,2017 Fall
ESET 359,ZHAN W,3.294,35%,59%,502,2017 Fall
ESET 369,HUR B,2.800,13%,60%,501,2017 Fall
ESET 369,HUR B,3.100,20%,70%,502,2017 Fall
ESET 415,GOULART A,2.333,13%,27%,501,2017 Fall
ESET 415,GOULART A,2.705,18%,47%,502,2017 Fall
ESET 419,MORGAN J,2.764,12%,53%,900,2017 Fall
ESET 419,MORGAN J,2.687,19%,44%,901,2017 Fall
ESET 420,WILLEY H,3.294,53%,24%,500,2017 Fall
ESET 420,WILLEY H,3.583,75%,8%,501,2017 Fall
ESET 444,ZOGHI B,3.437,44%,56%,500,2017 Fall
ESET 444,ZOGHI B,3.357,43%,50%,501,2017 Fall
ESET 452,FINK R,3.375,44%,50%,500,2017 Fall
ESET 452,FINK R,3.357,36%,64%,501,2017 Fall
ESET 455,BOSSHARD J,2.800,20%,40%,501,2017 Fall
ESET 455,BOSSHARD J,3.000,33%,33%,502,2017 Fall
ESET 455,GOULART A,3.461,54%,38%,550,2017 Fall
ESET 462,SONG X,2.600,20%,20%,501,2017 Fall
ESET 462,SONG X,2.846,31%,23%,502,2017 Fall
IDIS 240,VESTAL E,3.373,42%,54%,501,2017 Fall
IDIS 240,VESTAL E,3.211,29%,67%,502,2017 Fall
IDIS 240,VESTAL E,3.138,15%,83%,503,2017 Fall
IDIS 240,VESTAL E,3.037,9%,87%,504,2017 Fall
IDIS 300,WALLACE J,2.944,22%,61%,501,2017 Fall
IDIS 300,WALLACE J,3.150,25%,65%,502,2017 Fall
IDIS 300,WALLACE J,3.526,58%,37%,503,2017 Fall
IDIS 300,WALLACE J,3.210,26%,68%,504,2017 Fall
IDIS 300,WALLACE J,3.055,28%,61%,505,2017 Fall
IDIS 300,WALLACE J,3.315,32%,68%,506,2017 Fall
IDIS 300,WALLACE J,3.315,37%,58%,507,2017 Fall
IDIS 300,WALLACE J,3.235,35%,53%,508,2017 Fall
IDIS 300,WALLACE J,3.300,35%,60%,509,2017 Fall
IDIS 300,WALLACE J,3.421,47%,47%,510,2017 Fall
IDIS 300,WALLACE J,3.263,26%,74%,511,2017 Fall
IDIS 300,WALLACE J,3.350,40%,55%,512,2017 Fall
IDIS 303,GOLLA M,2.333,7%,33%,901,2017 Fall
IDIS 303,GOLLA M,2.466,7%,47%,902,2017 Fall
IDIS 303,GOLLA M,2.312,0%,31%,903,2017 Fall
IDIS 303,GOLLA M,2.200,0%,20%,904,2017 Fall
IDIS 303,GOLLA M,2.133,0%,40%,905,2017 Fall
IDIS 303,GOLLA M,2.090,0%,27%,906,2017 Fall
IDIS 303,GOLLA M,2.307,0%,31%,907,2017 Fall
IDIS 303,GOLLA M,2.400,0%,40%,908,2017 Fall
IDIS 303,GOLLA M,2.333,0%,33%,909,2017 Fall
IDIS 303,GOLLA M,2.428,0%,43%,910,2017 Fall
IDIS 303,GOLLA M,2.500,0%,57%,911,2017 Fall
IDIS 303,GOLLA M,2.357,0%,43%,912,2017 Fall
IDIS 330,CLARK N,3.472,51%,46%,930,2017 Fall
IDIS 330,CLARK N,3.554,66%,28%,931,2017 Fall
IDIS 330,CLARK N,3.714,74%,23%,932,2017 Fall
IDIS 340,LAWRENCE F,3.597,68%,26%,501,2017 Fall
IDIS 340,LAWRENCE F,3.591,69%,24%,502,2017 Fall
IDIS 340,LAWRENCE F,3.684,72%,25%,503,2017 Fall
IDIS 343,CAPAR I,2.720,20%,48%,501,2017 Fall
IDIS 343,CAPAR I,3.142,32%,55%,502,2017 Fall
IDIS 343,CAPAR I,2.915,29%,42%,503,2017 Fall
IDIS 344,JOHNSON M,3.266,40%,47%,501,2017 Fall
IDIS 344,JOHNSON M,3.400,44%,52%,502,2017 Fall
IDIS 344,JOHNSON M,3.206,28%,66%,503,2017 Fall
IDIS 344,JOHNSON M,3.400,43%,53%,504,2017 Fall
IDIS 344,JOHNSON M,3.550,62%,30%,505,2017 Fall
IDIS 344,JOHNSON M,3.218,31%,59%,506,2017 Fall
IDIS 400,LORENZO R,3.214,29%,64%,501,2017 Fall
IDIS 400,LORENZO R,3.333,38%,57%,502,2017 Fall
IDIS 400,LORENZO R,3.400,45%,50%,503,2017 Fall
IDIS 400,LORENZO R,2.928,21%,50%,505,2017 Fall
IDIS 400,LORENZO R,3.250,25%,75%,506,2017 Fall
IDIS 400,LORENZO R,3.476,48%,52%,507,2017 Fall
IDIS 400,TAFAZZOLI,3.166,25%,67%,509,2017 Fall
IDIS 400,TAFAZZOLI,3.333,39%,56%,510,2017 Fall
IDIS 403,GOLLA M,2.200,0%,33%,901,2017 Fall
IDIS 403,GOLLA M,2.923,15%,62%,902,2017 Fall
IDIS 403,GOLLA M,2.562,6%,50%,903,2017 Fall
IDIS 403,GOLLA M,2.500,6%,50%,904,2017 Fall
IDIS 403,GOLLA M,2.125,0%,31%,905,2017 Fall
IDIS 403,GOLLA M,2.666,0%,67%,906,2017 Fall
IDIS 403,GOLLA M,2.642,0%,71%,907,2017 Fall
IDIS 403,GOLLA M,2.071,0%,21%,908,2017 Fall
IDIS 403,GOLLA M,2.400,10%,30%,909,2017 Fall
IDIS 403,GOLLA M,2.533,7%,47%,910,2017 Fall
IDIS 403,GOLLA M,2.307,0%,31%,911,2017 Fall
IDIS 403,GOLLA M,2.800,13%,53%,912,2017 Fall
IDIS 424,IAKOVOU E,3.083,33%,42%,501,2017 Fall
IDIS 424,CHANG Y,2.968,24%,52%,502,2017 Fall
IDIS 424,CHANG Y,3.095,35%,41%,503,2017 Fall
IDIS 433,BORSH R,2.833,7%,72%,501,2017 Fall
IDIS 433,BORSH R,3.105,19%,75%,502,2017 Fall
IDIS 433,BORSH R,2.882,18%,57%,503,2017 Fall
IDIS 434,THOMPSON J,3.415,46%,51%,501,2017 Fall
IDIS 434,THOMPSON J,3.180,34%,50%,502,2017 Fall
IDIS 434,NEPAL B,3.207,42%,40%,503,2017 Fall
IDIS 444,LAWRENCE F,3.028,43%,26%,501,2017 Fall
IDIS 444,LAWRENCE F,3.711,79%,17%,502,2017 Fall
IDIS 444,LAWRENCE F,3.654,71%,24%,503,2017 Fall
IDIS 450,KEBLIS M,2.977,20%,61%,501,2017 Fall
IDIS 450,VANAJAKUMARI M,3.071,29%,50%,502,2017 Fall
IDIS 450,KEBLIS M,2.896,34%,34%,503,2017 Fall
IDIS 464,JOHNSON J,2.886,16%,57%,501,2017 Fall
IDIS 464,JOHNSON J,3.072,36%,38%,502,2017 Fall
IDIS 464,JOHNSON J,2.887,26%,37%,503,2017 Fall
IDIS 611,JENNINGS D,4.000,100%,0%,700,2017 Fall
IDIS 611,JENNINGS D,3.950,95%,5%,701,2017 Fall
IDIS 611,JENNINGS D,3.950,95%,5%,702,2017 Fall
IDIS 621,LAWRENCE F,3.947,95%,5%,700,2017 Fall
IDIS 621,LAWRENCE F,4.000,100%,0%,701,2017 Fall
IDIS 621,LAWRENCE F,4.000,100%,0%,702,2017 Fall
IDIS 624,NATARAJARATHINAM M,3.526,53%,47%,700,2017 Fall
IDIS 624,NATARAJARATHINAM M,3.800,80%,20%,701,2017 Fall
IDIS 624,NATARAJARATHINAM M,3.555,61%,33%,702,2017 Fall
IDIS 644,VANAJAKUMARI M,3.473,53%,42%,700,2017 Fall
IDIS 644,VANAJAKUMARI M,3.850,85%,15%,701,2017 Fall
IDIS 644,VANAJAKUMARI M,3.500,56%,39%,702,2017 Fall
IDIS 655,LAWRENCE F,3.842,84%,16%,700,2017 Fall
IDIS 655,LAWRENCE F,3.800,90%,0%,701,2017 Fall
IDIS 655,LAWRENCE F,3.950,95%,5%,702,2017 Fall
IDIS 664,JENNINGS D,3.684,74%,21%,700,2017 Fall
IDIS 664,JENNINGS D,3.750,85%,5%,701,2017 Fall
IDIS 664,JENNINGS D,3.700,75%,20%,702,2017 Fall
MMET 105,WHITEACRE M,2.937,19%,56%,501,2017 Fall
MMET 105,WHITEACRE M,2.769,15%,54%,502,2017 Fall
MMET 105,WHITEACRE M,3.214,36%,50%,503,2017 Fall
MMET 105,WHITEACRE M,2.466,20%,33%,505,2017 Fall
MMET 181,KUTTOLAMADOM M,2.000,0%,33%,501,2017 Fall
MMET 181,KUTTOLAMADOM M,3.187,38%,44%,502,2017 Fall
MMET 181,KUTTOLAMADOM M,2.642,21%,43%,503,2017 Fall
MMET 181,KUTTOLAMADOM M,3.000,33%,33%,504,2017 Fall
MMET 181,KUTTOLAMADOM M,2.800,20%,40%,505,2017 Fall
MMET 181,KUTTOLAMADOM M,2.625,0%,69%,506,2017 Fall
MMET 181,KUTTOLAMADOM M,2.375,6%,25%,508,2017 Fall
MMET 181,KUTTOLAMADOM M,3.000,47%,27%,509,2017 Fall
MMET 181,KUTTOLAMADOM M,2.818,27%,36%,511,2017 Fall
MMET 181,KUTTOLAMADOM M,2.533,13%,47%,512,2017 Fall
MMET 181,HUNG N,2.625,6%,56%,513,2017 Fall
MMET 181,HUNG N,2.333,7%,47%,515,2017 Fall
MMET 181,HUNG N,2.666,27%,33%,516,2017 Fall
MMET 181,HUNG N,2.750,31%,31%,522,2017 Fall
MMET 181,HUNG N,3.062,31%,56%,523,2017 Fall
MMET 181,HUNG N,2.466,20%,33%,524,2017 Fall
MMET 201,OBEIDAT S,2.187,0%,38%,501,2017 Fall
MMET 201,OBEIDAT S,2.875,25%,44%,502,2017 Fall
MMET 201,OBEIDAT S,2.733,13%,47%,503,2017 Fall
MMET 201,OBEIDAT S,2.687,6%,62%,504,2017 Fall
MMET 201,OBEIDAT S,2.250,0%,50%,505,2017 Fall
MMET 201,OBEIDAT S,2.750,25%,31%,506,2017 Fall
MMET 201,OBEIDAT S,2.333,0%,47%,507,2017 Fall
MMET 201,OBEIDAT S,2.312,12%,19%,508,2017 Fall
MMET 201,OBEIDAT S,2.466,7%,33%,509,2017 Fall
MMET 201,OBEIDAT S,2.714,7%,64%,510,2017 Fall
MMET 201,OBEIDAT S,2.400,0%,47%,511,2017 Fall
MMET 201,OBEIDAT S,2.333,7%,33%,512,2017 Fall
MMET 206,FANG G,2.428,7%,36%,501,2017 Fall
MMET 206,FANG G,2.285,0%,36%,502,2017 Fall
MMET 206,FANG G,2.800,27%,40%,503,2017 Fall
MMET 206,FANG G,3.333,53%,33%,504,2017 Fall
MMET 206,ASADI A,2.384,23%,23%,505,2017 Fall
MMET 206,ASADI A,3.100,30%,50%,506,2017 Fall
MMET 206,ASADI A,2.928,29%,50%,507,2017 Fall
MMET 206,ASADI A,2.666,17%,33%,508,2017 Fall
MMET 206,FANG G,2.800,0%,80%,509,2017 Fall
MMET 206,FANG G,3.312,44%,44%,510,2017 Fall
MMET 206,ASADI A,2.800,10%,60%,511,2017 Fall
MMET 206,ASADI A,2.500,17%,50%,512,2017 Fall
MMET 207,PRICE A,2.500,0%,56%,501,2017 Fall
MMET 207,PRICE A,2.500,0%,50%,502,2017 Fall
MMET 207,PRICE A,2.166,0%,50%,504,2017 Fall
MMET 207,PRICE A,2.133,0%,47%,505,2017 Fall
MMET 207,PRICE A,2.666,20%,33%,506,2017 Fall
MMET 207,PRICE A,3.090,36%,45%,507,2017 Fall
MMET 207,PRICE A,2.600,7%,47%,508,2017 Fall
MMET 207,PRICE A,2.687,19%,38%,509,2017 Fall
MMET 207,PRICE A,2.562,12%,56%,510,2017 Fall
MMET 207,PRICE A,2.375,6%,38%,511,2017 Fall
MMET 207,PRICE A,3.250,44%,38%,512,2017 Fall
MMET 275,OBEIDAT S,2.230,6%,40%,500,2017 Fall
MMET 281,MA C,3.062,19%,69%,501,2017 Fall
MMET 281,MA C,2.812,19%,62%,502,2017 Fall
MMET 281,MA C,3.125,25%,62%,503,2017 Fall
MMET 281,MA C,3.125,44%,38%,504,2017 Fall
MMET 303,ALVARADO J,2.687,12%,44%,501,2017 Fall
MMET 303,ALVARADO J,3.133,33%,47%,502,2017 Fall
MMET 303,ALVARADO J,3.500,50%,50%,503,2017 Fall
MMET 303,ALVARADO J,3.375,44%,50%,504,2017 Fall
MMET 307,WHITEACRE M,3.470,59%,29%,500,2017 Fall
MMET 320,PRICE A,2.937,19%,62%,501,2017 Fall
MMET 320,PRICE A,2.625,19%,50%,502,2017 Fall
MMET 320,PRICE A,2.937,25%,56%,503,2017 Fall
MMET 320,PRICE A,3.250,44%,38%,504,2017 Fall
MMET 361,OBEIDAT S,3.000,8%,83%,501,2017 Fall
MMET 361,OBEIDAT S,2.312,0%,44%,502,2017 Fall
MMET 361,OBEIDAT S,3.000,8%,83%,503,2017 Fall
MMET 361,OBEIDAT S,2.400,0%,40%,504,2017 Fall
MMET 363,WANG J,2.387,10%,29%,500,2017 Fall
MMET 370,ALVARADO J,3.071,29%,50%,501,2017 Fall
MMET 370,ALVARADO J,3.062,38%,38%,502,2017 Fall
MMET 370,ALVARADO J,3.200,47%,40%,503,2017 Fall
MMET 370,ALVARADO J,2.533,13%,33%,504,2017 Fall
MMET 375,SONG X,3.333,44%,44%,500,2017 Fall
MMET 376,WANG J,2.777,22%,33%,501,2017 Fall
MMET 376,WANG J,2.444,11%,22%,502,2017 Fall
MMET 376,WANG J,2.500,25%,25%,503,2017 Fall
MMET 376,WANG J,2.416,0%,42%,505,2017 Fall
MMET 380,HUNG N,2.437,6%,44%,501,2017 Fall
MMET 380,HUNG N,3.062,38%,44%,502,2017 Fall
MMET 380,HUNG N,2.785,29%,29%,503,2017 Fall
MMET 380,HUNG N,3.125,50%,19%,504,2017 Fall
MMET 383,HSIEH S,2.909,18%,55%,501,2017 Fall
MMET 383,HSIEH S,3.000,21%,57%,502,2017 Fall
MMET 383,HSIEH S,2.846,23%,38%,503,2017 Fall
MMET 383,HSIEH S,2.916,8%,75%,504,2017 Fall
MMET 402,FANG G,2.923,15%,62%,501,2017 Fall
MMET 402,FANG G,3.214,29%,64%,502,2017 Fall
MMET 402,FANG G,2.769,15%,46%,503,2017 Fall
MMET 402,FANG G,2.636,9%,55%,504,2017 Fall
MMET 410,HSIEH S,2.750,0%,75%,501,2017 Fall
MMET 410,HSIEH S,2.545,9%,36%,502,2017 Fall
MMET 410,HSIEH S,2.666,0%,67%,503,2017 Fall
MMET 410,HSIEH S,2.636,9%,55%,504,2017 Fall
MMET 410,HSIEH S,2.600,10%,50%,505,2017 Fall
MMET 412,RAMIREZ CALDERON J,3.533,60%,33%,501,2017 Fall
MMET 412,RAMIREZ CALDERON J,3.200,40%,40%,502,2017 Fall
MMET 412,RAMIREZ CALDERON J,3.357,50%,36%,504,2017 Fall
MMET 422,JOHNSON M,2.930,16%,60%,900,2017 Fall
